2004,2018-01-11 07:01:01,2018-01-11,2018-01-13,2,34,68,2,1,8|
2005,2018-01-13 07:01:01,2018-01-13,2018-01-15,2,82,164,2,,10|
2006,2018-01-15 07:01:01,2018-01-15,2018-01-17,2,110,220,2,3,6|
2007,2018-01-17 07:01:01,2018-01-17,2018-01-19,2,117,234,2,2,11|
2008,2018-01-19 07:01:01,2018-01-19,2018-01-21,2,113,226,2,2,2|
2009,2018-01-21 07:01:01,2018-01-21,2018-01-23,2,66,132,2,0,11|
2010,2018-01-23 07:01:01,2018-01-23,2018-01-25,2,56,112,2,,6|
2011,2018-01-25 07:01:01,2018-01-25,2018-01-27,2,114,228,2,5,3|
2012,2018-01-27 07:01:01,2018-01-27,2018-01-29,2,137,274,2,2,7|
2013,2018-02-01 07:01:01,2018-02-01,2018-02-3,2,35,70,2,2,9|
2014,2018-02-03 07:01:01,2018-02-03,2018-02-5,2,106,212,2,3,10|
2015,2018-02-05 07:01:01,2018-02-05,2018-02-7,2,69,138,2,,3|
2016,2018-02-07 07:01:01,2018-02-07,2018-02-9,2,103,206,2,,3|
2017,2018-02-09 07:01:01,2018-02-09,2018-02-11,2,72,144,2,1,3|
2018,2018-02-11 07:01:01,2018-02-11,2018-02-13,2,96,192,2,1,3|
2019,2018-02-13 07:01:01,2018-02-13,2018-02-15,2,136,272,2,5,12|
2020,2018-02-15 07:01:01,2018-02-15,2018-02-17,2,111,222,2,0,10|
2021,2018-02-17 07:01:01,2018-02-17,2018-02-19,2,101,202,2,2,2|
2022,2018-02-19 07:01:01,2018-02-19,2018-02-21,2,107,214,2,0,11|
2023,2018-02-21 07:01:01,2018-02-21,2018-02-23,2,99,198,2,5,7|
2024,2018-02-23 07:01:01,2018-02-23,2018-02-25,2,86,172,2,5,6|
2025,2018-03-01 07:01:01,2018-03-01,2018-03-3,2,114,228,2,4,8|
2026,2018-03-03 07:01:01,2018-03-03,2018-03-5,2,67,134,2,,9|
2027,2018-03-05 07:01:01,2018-03-05,2018-03-7,2,144,288,2,5,4|
2028,2018-03-07 07:01:01,2018-03-07,2018-03-9,2,25,50,2,,1|
2029,2018-03-09 07:01:01,2018-03-09,2018-03-11,2,49,98,2,3,7|
2030,2018-03-11 07:01:01,2018-03-11,2018-03-13,2,29,58,2,,5|
2031,2018-03-13 07:01:01,2018-03-13,2018-03-15,2,98,196,2,3,5|
2032,2018-03-15 07:01:01,2018-03-15,2018-03-17,2,66,132,2,,10|
2033,2018-03-17 07:01:01,2018-03-17,2018-03-19,2,67,134,2,,4|
2034,2018-03-19 07:01:01,2018-03-19,2018-03-21,2,30,60,2,1,2|
2035,2018-03-21 07:01:01,2018-03-21,2018-03-23,2,33,66,2,,6|
2036,2018-03-23 07:01:01,2018-03-23,2018-03-25,2,71,142,2,3,8|
2037,2018-03-25 07:01:01,2018-03-25,2018-03-27,2,145,290,2,0,10|
2038,2018-03-27 07:01:01,2018-03-27,2018-03-29,2,61,122,2,3,5|
2039,2018-04-01 07:01:01,2018-04-01,2018-04-3,2,140,280,2,0,5|
2040,2018-04-03 07:01:01,2018-04-03,2018-04-5,2,39,78,2,4,12|
2041,2018-04-05 07:01:01,2018-04-05,2018-04-7,2,74,148,2,,8|
2042,2018-04-07 07:01:01,2018-04-07,2018-04-9,2,130,260,2,0,3|
2043,2018-04-09 07:01:01,2018-04-09,2018-04-11,2,25,50,2,1,6|
2044,2018-04-11 07:01:01,2018-04-11,2018-04-13,2,126,252,2,,5|
2045,2018-04-13 07:01:01,2018-04-13,2018-04-15,2,120,240,2,1,8|
2046,2018-04-15 07:01:01,2018-04-15,2018-04-17,2,25,50,2,3,10|
2047,2018-04-17 07:01:01,2018-04-17,2018-04-19,2,39,78,2,4,1|
2048,2018-04-19 07:01:01,2018-04-19,2018-04-21,2,143,286,2,4,12|
2049,2018-04-21 07:01:01,2018-04-21,2018-04-23,2,145,290,2,,7|
2050,2018-04-23 07:01:01,2018-04-23,2018-04-25,2,46,92,2,4,7|
2051,2018-04-25 07:01:01,2018-04-25,2018-04-27,2,107,214,2,,2|
2052,2018-04-27 07:01:01,2018-04-27,2018-04-29,2,109,218,2,3,1|
2053,2018-05-01 07:01:01,2018-05-01,2018-05-3,2,81,162,2,3,10|
2054,2018-05-03 07:01:01,2018-05-03,2018-05-5,2,28,56,2,,2|
2055,2018-05-05 07:01:01,2018-05-05,2018-05-7,2,127,254,2,,12|
2056,2018-05-07 07:01:01,2018-05-07,2018-05-9,2,96,192,2,,9|
2057,2018-05-09 07:01:01,2018-05-09,2018-05-11,2,134,268,2,0,11|
2058,2018-05-11 07:01:01,2018-05-11,2018-05-13,2,76,152,2,0,9|
2059,2018-05-13 07:01:01,2018-05-13,2018-05-15,2,123,246,2,5,1|
2060,2018-05-15 07:01:01,2018-05-15,2018-05-17,2,147,294,2,2,10|
2061,2018-05-17 07:01:01,2018-05-17,2018-05-19,2,71,142,2,,12|
2062,2018-05-19 07:01:01,2018-05-19,2018-05-21,2,85,170,2,3,3|
2063,2018-05-21 07:01:01,2018-05-21,2018-05-23,2,91,182,2,5,1|
2064,2018-05-23 07:01:01,2018-05-23,2018-05-25,2,33,66,2,4,6|
2065,2018-05-25 07:01:01,2018-05-25,2018-05-27,2,76,152,2,,4|
2066,2018-05-27 07:01:01,2018-05-27,2018-05-29,2,33,66,2,,9|
2067,2018-06-01 07:01:01,2018-06-01,2018-06-3,2,93,186,2,5,11|
2068,2018-06-03 07:01:01,2018-06-03,2018-06-5,2,49,98,2,,12|
2069,2018-06-05 07:01:01,2018-06-05,2018-06-7,2,48,96,2,4,8|
2070,2018-06-07 07:01:01,2018-06-07,2018-06-9,2,46,92,2,3,4|
2071,2018-06-09 07:01:01,2018-06-09,2018-06-11,2,126,252,2,4,10|
2072,2018-06-11 07:01:01,2018-06-11,2018-06-13,2,34,68,2,,11|
2073,2018-06-13 07:01:01,2018-06-13,2018-06-15,2,95,190,2,0,12|
2074,2018-06-15 07:01:01,2018-06-15,2018-06-17,2,52,104,2,4,7|
2075,2018-06-17 07:01:01,2018-06-17,2018-06-19,2,40,80,2,5,6|
2076,2018-06-19 07:01:01,2018-06-19,2018-06-21,2,139,278,2,3,3|
2077,2018-06-21 07:01:01,2018-06-21,2018-06-23,2,95,190,2,,7|
2078,2018-06-23 07:01:01,2018-06-23,2018-06-25,2,146,292,2,4,4|
2079,2018-06-25 07:01:01,2018-06-25,2018-06-27,2,142,284,2,0,10|
2080,2018-06-27 07:01:01,2018-06-27,2018-06-29,2,115,230,2,,11|
2081,2018-07-01 07:01:01,2018-07-01,2018-07-3,2,74,148,2,0,4|
2082,2018-07-03 07:01:01,2018-07-03,2018-07-5,2,79,158,2,2,9|
2083,2018-07-05 07:01:01,2018-07-05,2018-07-7,2,148,296,2,1,7|
2084,2018-07-07 07:01:01,2018-07-07,2018-07-9,2,89,178,2,5,1|
2085,2018-07-09 07:01:01,2018-07-09,2018-07-11,2,79,158,2,2,12|
2086,2018-07-11 07:01:01,2018-07-11,2018-07-13,2,47,94,2,5,6|
2087,2018-07-13 07:01:01,2018-07-13,2018-07-15,2,63,126,2,4,11|
2088,2018-07-15 07:01:01,2018-07-15,2018-07-17,2,144,288,2,0,4|
2089,2018-07-17 07:01:01,2018-07-17,2018-07-19,2,84,168,2,,7|
2090,2018-07-19 07:01:01,2018-07-19,2018-07-21,2,66,132,2,,12|
2091,2018-07-21 07:01:01,2018-07-21,2018-07-23,2,39,78,2,3,3|
2092,2018-07-23 07:01:01,2018-07-23,2018-07-25,2,120,240,2,,6|
2093,2018-07-25 07:01:01,2018-07-25,2018-07-27,2,61,122,2,,11|
2094,2018-07-27 07:01:01,2018-07-27,2018-07-29,2,120,240,2,0,9|
2095,2018-08-01 07:01:01,2018-08-01,2018-08-3,2,67,134,2,,7|
2096,2018-08-03 07:01:01,2018-08-03,2018-08-5,2,79,158,2,,2|
2097,2018-08-05 07:01:01,2018-08-05,2018-08-7,2,68,136,2,1,5|
2098,2018-08-07 07:01:01,2018-08-07,2018-08-9,2,86,172,2,2,8|
2099,2018-08-09 07:01:01,2018-08-09,2018-08-11,2,63,126,2,5,7|
2100,2018-08-11 07:01:01,2018-08-11,2018-08-13,2,37,74,2,5,7|
2101,2018-08-13 07:01:01,2018-08-13,2018-08-15,2,147,294,2,,5|
2102,2018-08-15 07:01:01,2018-08-15,2018-08-17,2,76,152,2,,4|
2103,2018-08-17 07:01:01,2018-08-17,2018-08-19,2,139,278,2,,4|
2104,2018-08-19 07:01:01,2018-08-19,2018-08-21,2,80,160,2,4,4|
2105,2018-08-21 07:01:01,2018-08-21,2018-08-23,2,40,80,2,0,7|
2106,2018-08-23 07:01:01,2018-08-23,2018-08-25,2,87,174,2,0,8|
2107,2018-08-25 07:01:01,2018-08-25,2018-08-27,2,116,232,2,,3|
2108,2018-08-27 07:01:01,2018-08-27,2018-08-29,2,88,176,2,3,2|
2109,2018-09-01 07:01:01,2018-09-01,2018-09-3,2,35,70,2,1,10|
2110,2018-09-03 07:01:01,2018-09-03,2018-09-5,2,66,132,2,1,12|
2111,2018-09-05 07:01:01,2018-09-05,2018-09-7,2,149,298,2,,7|
2112,2018-09-07 07:01:01,2018-09-07,2018-09-9,2,37,74,2,3,9|
2113,2018-09-09 07:01:01,2018-09-09,2018-09-11,2,30,60,2,3,6|
2114,2018-09-11 07:01:01,2018-09-11,2018-09-13,2,123,246,2,3,11|
2115,2018-09-13 07:01:01,2018-09-13,2018-09-15,2,97,194,2,,12|
2116,2018-09-15 07:01:01,2018-09-15,2018-09-17,2,87,174,2,3,1|
2117,2018-09-17 07:01:01,2018-09-17,2018-09-19,2,145,290,2,2,9|
2118,2018-09-19 07:01:01,2018-09-19,2018-09-21,2,69,138,2,,5|
2119,2018-09-21 07:01:01,2018-09-21,2018-09-23,2,106,212,2,,6|
2120,2018-09-23 07:01:01,2018-09-23,2018-09-25,2,67,134,2,,2|
2121,2018-09-25 07:01:01,2018-09-25,2018-09-27,2,41,82,2,,1|
2122,2018-09-27 07:01:01,2018-09-27,2018-09-29,2,136,272,2,,5|
2123,2018-10-01 07:01:01,2018-10-01,2018-10-3,2,39,78,2,,1|
2124,2018-10-03 07:01:01,2018-10-03,2018-10-5,2,68,136,2,,1|
2125,2018-10-05 07:01:01,2018-10-05,2018-10-7,2,146,292,2,5,5|
2126,2018-10-07 07:01:01,2018-10-07,2018-10-9,2,30,60,2,5,9|
2127,2018-10-09 07:01:01,2018-10-09,2018-10-11,2,39,78,2,2,1|
2128,2018-10-11 07:01:01,2018-10-11,2018-10-13,2,113,226,2,0,4|
2129,2018-10-13 07:01:01,2018-10-13,2018-10-15,2,64,128,2,,5|
2130,2018-10-15 07:01:01,2018-10-15,2018-10-17,2,40,80,2,3,7|
2131,2018-10-17 07:01:01,2018-10-17,2018-10-19,2,105,210,2,,5|
2132,2018-10-19 07:01:01,2018-10-19,2018-10-21,2,35,70,2,4,4|
2133,2018-10-21 07:01:01,2018-10-21,2018-10-23,2,74,148,2,4,6|
2134,2018-10-23 07:01:01,2018-10-23,2018-10-25,2,115,230,2,1,1|
2135,2018-10-25 07:01:01,2018-10-25,2018-10-27,2,144,288,2,4,4|
2136,2018-10-27 07:01:01,2018-10-27,2018-10-29,2,44,88,2,,12|
2137,2018-11-01 07:01:01,2018-11-01,2018-11-3,2,63,126,2,,6|
2138,2018-11-03 07:01:01,2018-11-03,2018-11-5,2,131,262,2,,9|
2139,2018-11-05 07:01:01,2018-11-05,2018-11-7,2,92,184,2,2,6|
2140,2018-11-07 07:01:01,2018-11-07,2018-11-9,2,127,254,2,1,1|
2141,2018-11-09 07:01:01,2018-11-09,2018-11-11,2,141,282,2,4,6|
2142,2018-11-11 07:01:01,2018-11-11,2018-11-13,2,95,190,2,2,7|
2143,2018-11-13 07:01:01,2018-11-13,2018-11-15,2,133,266,2,2,9|
2144,2018-11-15 07:01:01,2018-11-15,2018-11-17,2,120,240,2,3,6|
2145,2018-11-17 07:01:01,2018-11-17,2018-11-19,2,115,230,2,,11|
2146,2018-11-19 07:01:01,2018-11-19,2018-11-21,2,27,54,2,2,1|
2147,2018-11-21 07:01:01,2018-11-21,2018-11-23,2,143,286,2,,1|
2148,2018-11-23 07:01:01,2018-11-23,2018-11-25,2,102,204,2,3,8|
2149,2018-11-25 07:01:01,2018-11-25,2018-11-27,2,61,122,2,2,3|
2150,2018-11-27 07:01:01,2018-11-27,2018-11-29,2,104,208,2,4,5|
2151,2018-12-01 07:01:01,2018-12-01,2018-12-3,2,147,294,2,2,8|
2152,2018-12-03 07:01:01,2018-12-03,2018-12-5,2,43,86,2,3,7|
2153,2018-12-05 07:01:01,2018-12-05,2018-12-7,2,28,56,2,,5|
2154,2018-12-07 07:01:01,2018-12-07,2018-12-9,2,57,114,2,4,4|
2155,2018-12-09 07:01:01,2018-12-09,2018-12-11,2,131,262,2,1,4|
2156,2018-12-11 07:01:01,2018-12-11,2018-12-13,2,37,74,2,0,2|
2157,2018-12-13 07:01:01,2018-12-13,2018-12-15,2,45,90,2,4,11|
2158,2018-12-15 07:01:01,2018-12-15,2018-12-17,2,53,106,2,3,5|
2159,2018-12-17 07:01:01,2018-12-17,2018-12-19,2,30,60,2,,10|
2160,2018-12-19 07:01:01,2018-12-19,2018-12-21,2,117,234,2,,8|
2161,2018-12-21 07:01:01,2018-12-21,2018-12-23,2,75,150,2,4,8|
2162,2018-12-23 07:01:01,2018-12-23,2018-12-25,2,58,116,2,5,7|
2163,2018-01-01 07:01:01,2018-01-01,2018-01-3,2,123,246,2,,4|
